"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
2015-01-28,1050504,N,ES,V, 36,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,23,"JAEN", 0,73020.18000000001,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050502,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,13,"CIUDAD REAL", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050487,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,101293.11000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050488,N,ES,V, 26,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,22,"HUESCA", 1,113580.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050489,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,158207.40000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050490,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,13,"CIUDAD REAL", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050491,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,45,"TOLEDO", 0,60067.86,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050492,N,ES,V, 25,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,45,"TOLEDO", 1,77713.95000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050493,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,37,"SALAMANCA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050494,N,ES,V, 38,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,45,"TOLEDO", 0,42423.03,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050495,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,27,"LUGO", 1,154107.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050496,N,ES,V, 28,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,50,"ZARAGOZA", 1,93241.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050497,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,S,,KHE,N, 1,45,"TOLEDO", 0,46257.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050498,N,ES,V, 24,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,16,"CUENCA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050499,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,130311.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050500,N,ES,V, 24,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,13,"CIUDAD REAL", 0,58682.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050501,N,ES,V, 63,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,13,"CIUDAD REAL", 1,58682.34,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050503,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050578,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,103775.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050526,N,ES,V, 22,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,59551.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050529,N,ES,H, 24,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,13,"CIUDAD REAL", 0,36372.0,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050553,N,ES,H, 24,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1050556,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,49,"ZAMORA", 1,134770.2,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050557,N,ES,H, 27,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,124518.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050560,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,13,"CIUDAD REAL", 1,59537.49000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050561,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,45,"TOLEDO", 0,120146.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050562,N,ES,V, 25,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,63342.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050565,N,ES,H, 33,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,46,"VALENCIA", 1,54141.03,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,1
2015-01-28,1050567,N,ES,V, 22,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,44,"TERUEL", 0,74689.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050568,N,ES,H, 38,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,45,"TOLEDO", 0,147215.97,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050569,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,13,"CIUDAD REAL", 0,99272.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050570,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,45,"TOLEDO", 1,46145.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050571,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,48,"BIZKAIA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050573,N,ES,V, 45,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,45,"TOLEDO", 0,147215.97,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050574,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,13,"CIUDAD REAL", 1,64347.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050575,N,ES,V, 24,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,46,"VALENCIA", 1,151852.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050552,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,46,"VALENCIA", 1,82756.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050527,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,67018.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050551,N,ES,H, 26,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,111926.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050549,N,ES,V, 29,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,45,"TOLEDO", 0,56603.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050530,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,17,"GIRONA", 0,58801.02,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050531,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,27,"LUGO", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1050532,N,ES,V, 22,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,134144.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050533,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050534,N,ES,V, 31,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050535,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050536,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,37778.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050537,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,50,"ZARAGOZA", 1,214309.14,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0
2015-01-28,1050540,N,ES,H, 25,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050541,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,27,"LUGO", 0,112228.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050542,N,ES,V, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,26,"RIOJA, LA", 1,66540.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050543,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,49,"ZAMORA", 0,73414.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050544,N,ES,H, 25,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,27,"LUGO", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050547,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,189110.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050548,N,ES,V, 27,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,13,"CIUDAD REAL", 1,84365.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1050550,N,ES,H, 23,2012-08-10, 0,     35, 1,,1,A,S,N,,KHE,N, 1,45,"TOLEDO", 1,42247.26,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1050713,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,180338.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050715,N,ES,V, 22,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHD,N, 1, 2,"ALBACETE", 1,103915.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1050717,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,133865.43,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050873,N,ES,H, 31,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050874,N,ES,H, 27,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1, 5,"AVILA", 1,65012.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050875,N,ES,V, 22,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050878,N,ES,V, 30,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,126039.36000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050879,N,ES,H, 26,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 0,72203.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050884,N,ES,V, 29,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 0,323722.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050885,N,ES,H, 24,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050887,N,ES,H, 26,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,37,"SALAMANCA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050888,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,243690.57,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050890,N,ES,H, 26,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1, 5,"AVILA", 0,93297.81,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050891,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050893,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,102242.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050894,N,ES,H, 25,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,92941.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050896,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,22,"HUESCA", 0,72729.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050897,N,ES,V, 22,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1, 3,"ALICANTE", 1,112788.38999999998,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050872,N,ES,V, 60,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,330939.12,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050898,N,ES,H, 26,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,57358.02,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050871,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,39,"CANTABRIA", 1,68472.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050867,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,37,"SALAMANCA", 0,85170.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050841,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,99813.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050844,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,72727.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050846,N,ES,V, 24,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,143977.8,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1050847,N,ES,V, 22,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,20,"GIPUZKOA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050848,N,ES,H, 33,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,55686.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050851,N,ES,V, 24,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,43845.0,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050852,N,ES,V, 26,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,49,"ZAMORA", 0,89386.86,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050854,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,115583.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050855,N,ES,V, 30,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,37,"SALAMANCA", 0,81308.45999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050857,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,640168.26,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050859,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,142219.8,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050861,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,39,"CANTABRIA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050862,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,50577.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050864,N,ES,V, 25,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,109071.12,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050865,N,ES,V, 23,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,70577.61,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050869,N,ES,V, 31,2012-08-10, 0,     35, 1,,1.0,A,S,S,,KHE,N, 1,28,"MADRID", 1,45758.82,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 1, 1,1
2015-01-28,1050838,N,ES,H, 23,2012-08-10, 0,     35, 1,,1.0,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,90092.43,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050901,N,ES,H, 31,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,84510.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1050905,N,ES,V, 57,2012-08-10, 0,     35, 1,,1.0,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,57926.16,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
